1,1379	0,015
6,5192	0,030
13,8483	0,045
16,8387	0,060
16,8406	0,075
16,8423	0,090
16,8436	0,105
16,8448	0,120
16,8460	0,135
16,8471	0,150
16,8484	0,165
16,8495	0,180
16,8507	0,195
16,8519	0,210
16,8533	0,225
16,8550	0,240
16,8573	0,255
16,8680	0,270
16,8877	0,285
16,9040	0,300
16,9130	0,315
16,9184	0,330
16,9224	0,345
16,9265	0,360
16,9308	0,375
16,9352	0,390
16,9397	0,405
16,9449	0,420
16,9519	0,435
16,9605	0,450
16,9824	0,465
17,0081	0,480
17,0212	0,495
17,0298	0,510
17,0365	0,525
17,0423	0,540
17,0481	0,555
17,0543	0,570
17,0613	0,585
17,0701	0,600
17,0835	0,615
17,1720	0,630
33,0663	0,645
49,5357	0,660
50,2005	0,675
50,2200	0,690
50,2416	0,705
50,2624	0,720
50,2797	0,735
50,2964	0,750
50,3139	0,765
50,3310	0,780
50,3467	0,795
50,3610	0,810
50,3744	0,825
50,3885	0,840
50,4032	0,855
50,4177	0,870
50,4311	0,885
50,4441	0,900
50,4579	0,915
50,4720	0,930
50,4849	0,945
50,4969	0,960
50,5089	0,975
50,5211	0,990
50,5336	1,005
50,5461	1,020
50,5585	1,035
50,5708	1,050
50,5825	1,065
50,5937	1,080
50,6054	1,095
50,6177	1,110
50,6301	1,125
50,6421	1,140
50,6539	1,155
50,6656	1,170
50,6777	1,185
50,6904	1,200
50,7033	1,215
50,7157	1,230
50,7273	1,245
50,7391	1,260
50,7516	1,275
50,7645	1,290
50,7774	1,305
50,7897	1,320
50,8016	1,335
50,8138	1,350
50,8259	1,365
50,8384	1,380
50,8513	1,395
50,8643	1,410
50,8770	1,425
50,8893	1,440
50,9022	1,455
50,9156	1,470
50,9290	1,485
50,9420	1,500
50,9550	1,515
50,9680	1,530
50,9813	1,545
50,9949	1,560
51,0089	1,575
51,0228	1,590
51,0365	1,605
51,0508	1,620
51,0658	1,635
51,0810	1,650
51,0956	1,665
51,1102	1,680
51,1253	1,695
51,1409	1,710
51,1564	1,725
51,1719	1,740
51,1878	1,755
51,2044	1,770
51,2212	1,785
51,2378	1,800
51,2546	1,815
51,2717	1,830
51,2892	1,845
51,3074	1,860
51,3261	1,875
51,3445	1,890
51,3631	1,905
51,3826	1,920
51,4027	1,935
51,4231	1,950
51,4435	1,965
51,4645	1,980
51,4863	1,995
51,5081	2,010
51,5298	2,025
51,5524	2,040
51,5761	2,055
51,6007	2,070
51,6252	2,085
51,6491	2,100
51,6747	2,115
51,7022	2,130
51,7286	2,145
51,7553	2,160
51,7830	2,175
51,8110	2,190
51,8403	2,205
51,8700	2,220
51,9001	2,235
51,9317	2,250
51,9634	2,265
51,9950	2,280
52,0281	2,295
52,0636	2,310
52,0981	2,325
52,1332	2,340
52,1701	2,355
52,2083	2,370
52,2476	2,385
52,2865	2,400
52,3267	2,415
52,3704	2,430
52,4138	2,445
52,4589	2,460
52,5066	2,475
52,5551	2,490
52,6048	2,505
52,6548	2,520
52,7077	2,535
52,7618	2,550
52,8183	2,565
52,8772	2,580
52,9354	2,595
52,9966	2,610
53,0613	2,625
53,1288	2,640
53,1993	2,655
53,2737	2,670
53,3495	2,685
53,4270	2,700
53,5106	2,715
53,6007	2,730
53,6943	2,745
53,7901	2,760
53,8963	2,775
54,0113	2,790
54,1328	2,805
54,2642	2,820
54,4123	2,835
54,5764	2,850
54,7548	2,865
54,9480	2,880
55,1746	2,895
55,4335	2,910
55,7491	2,925
56,0374	2,940
56,2408	2,955
56,4465	2,970
56,6723	2,985
56,9245	3,000
57,2253	3,015
57,5805	3,030
57,9333	3,045
58,3500	3,060
58,6127	3,075
59,1671	3,090
