0,003521747	2,268577972
0,003520507	2,266701967
0,00351803	2,265053789
0,003516793	2,263399331
0,003515556	2,262213705
0,003514321	2,260309946
0,003513086	2,258637283
0,003506926	2,2509077
0,003500788	2,243286146
0,003494671	2,23299611
0,003488575	2,224791956
0,0034825	2,217483944
0,003476447	2,209515015
0,003470415	2,201123897
0,003464403	2,193402903
0,003458413	2,184407485
0,003452443	2,174931594
0,003446493	2,164947373
0,003440564	2,15896526
0,003434656	2,152288344
0,003428767	2,14082218
0,003422899	2,133858125
0,003417051	2,124830149
0,003411223	2,117271296
0,003405415	2,108903128
0,003399626
0,003393857	2,089551883
0,003388108	2,081347308
0,003382378	2,077367905
0,003376667	2,068927612
0,003370976	2,061075324
0,003365304	2,052693942
0,003359651	2,046104787
0,003354016	2,037426498
0,003348401	2,031004281
0,003342805	2,021189299
0,003337227	2,013258665
0,003331667	2,003891166
0,003326127	1,996511672
0,003320604	1,989449818
0,0033151	1,983175072
0,003309614	1,968015714
0,003304147	1,963315511
0,003298697	1,958085849
0,003293265	1,947433722
0,003287851	1,942504106
0,003282455	1,932473765
0,003277077	1,926342447
0,003271716	1,91750551
0,003266373	1,907948522
0,003261047	1,903632516
0,003255738	1,893761762
0,003250447	1,88592634
0,003245173
0,003239916	1,871572936
0,003234676	1,86569606
0,003229453	1,852479994
0,003224246	1,848804701
0,003219057
0,003213884	1,830588669
0,003208728	1,824125834
0,003203588	1,818885415
0,003198465	1,804139432
0,003193358	1,80140371
0,003188267	1,79518459
0,003183193	1,788168371
0,003178134	1,780317312
0,003173092	1,771587481
0,003168066	1,761927838
0,003158061	1,755874856
0,003158061
0,003153082	1,745855195
0,003148119	1,736396502
0,003143171	1,727541257
0,003138239	1,722633923
0,003133323	1,71432976
0,003128422	1,706717782
0,003123536	1,701567985
0,003118665	1,689308859
0,00311381	1,684845362
0,003108969	1,679427897
0,003104144	1,668385917
0,003099334	1,663700925
0,003094538	1,656098202
0,003089757	1,649334859
0,003084992	1,641474111
0,00308024	1,636487896
0,003075504	1,626340367
0,003070782	1,632457292
0,003066074	1,615950052
0,003061381	1,607455023
0,003056702	1,602059991
0,003052037	1,595496222
0,003047387	1,587710965
0,003042751	1,579783597
0,003038129	1,572871602
0,00303352	1,567026366
0,003028926	1,561101384
0,003024346	1,552668216
0,00301978	1,544068044
0,003015227
0,003010688	1,53529412
0,003006163	1,527629901
0,003001651	1,521138084
0,002997153
0,002992668	1,506505032
0,002988197	1,499687083
0,002983739	1,494154594
0,002979294	1,487138375
0,002974862	1,480006943
0,002970444	1,474216264
0,002966039	1,46686762
0,002961647	1,460897843
0,002957267	1,45484486
0,002952901	1,44870632
0,002948548	1,442479769
0,002944207	1,434568904
0,002939879	1,42975228
0,002935564	1,421603927
0,002931262	1,414973348
0,002926972	1,413299764
0,002922695	1,401400541
0,00291843	1,396199347
0,002914177	1,390935107
0,002909937	1,385606274
0,00290571	1,380211242
0,002901494	1,372912003
0,002897291	1,365487985
0,0028931	1,359835482
0,002888921	1,354108439
0,002884754	1,350248018
0,002880599	1,340444115
0,002876456	1,336459734
0,002872325	1,328379603
0,002868206	1,320146286
0,002864099	1,315970345
0,002860003	1,309630167
0,002855919	1,301029996
0,002851847
0,002847786	1,290034611
0,002843737	1,285557309
0,002839699	1,278753601
0,002835673	1,267171728
0,002831658	1,26245109
0,002827654
0,002823662	1,257678575
0,002819681
0,002815712	1,245512668
0,002811753	1,243038049
0,002807806	1,23299611
0,002803869	1,225309282
0,002799944	1,220108088
0,00279603	1,214843848
0,002792126	1,209515015
0,002788234	1,204119983
0,002784352	1,195899652
0,002780481	1,190331698
0,002776621	1,187520721
0,002772771	1,181843588
0,002768933	1,176091259
0,002765104	1,167317335
0,002761287	1,161368002
